mission,type_mission,destination,robinson,fontenay_aux_roses,sceaux,saint_remy_les_chevreuse,courcelle_sur_yvette,gif_sur_yvette,la_hacquiniere,bures_sur_yvette,orsay_ville,le_guichet,lozere,palaiseau_villebon,palaiseau,massy_palaiseau,massy_verrieres,les_baconnets,fontaine_michalon,antony,la_croix_de_berny,parc_de_sceaux,bourg_la_reine,bagneux,arcueil_cachan,laplace,gentilly,cite_universitaire,denfert_rochereau,port_royal,luxembourg,saint_michel_notre_dame,chatelet_les_halles,gare_du_nord,la_plaine_stade_de_france,la_courneuve_aubervilliers,le_bourget,drancy,le_blanc_mesnil,aulnay_sous_bois,sevran_beaudottes,villepinte,parc_des_expositions,aeroport_cdg_1_rer,aeroport_charles_de_gaulle_2,sevran_livry,vert_galant,villeparisis_mitry_le_neuf,mitry_claye,gare_depart,nb_arrets_desservis,date_observation
KLAC18,KLAC,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-17 09:31:12+02:00,2026-04-17 09:29:23+02:00,,2026-04-17 09:26:35+02:00,2026-04-17 09:24:40+02:00,2026-04-17 09:22:46+02:00,2026-04-17 09:20:54+02:00,2026-04-17 09:18:11+02:00,2026-04-17 09:16:23+02:00,2026-04-17 09:14:15+02:00,2026-04-17 09:12:19+02:00,2026-04-17 09:10:32+02:00,2026-04-17 09:07:54+02:00,2026-04-17 09:05:36+02:00,2026-04-17 09:04:01+02:00,2026-04-17 09:02:09+02:00,2026-04-17 08:59:47+02:00,2026-04-17 08:56:00+02:00,2026-04-17 08:50:20+02:00,2026-04-17 08:47:30+02:00,2026-04-17 08:44:00+02:00,2026-04-17 08:41:10+02:00,2026-04-17 08:39:00+02:00,2026-04-17 08:36:50+02:00,,,,,,2026-04-17 08:33:10+02:00,2026-04-17 08:30:00+02:00,2026-04-17 08:26:50+02:00,2026-04-17 08:23:00+02:00,Mitry - Claye,27,2026-04-17 07:25:01.946799+02:00
LORE66,LORE,Orsay-Ville,,,,,,,,,,2026-04-17 08:28:38+02:00,2026-04-17 08:26:17+02:00,2026-04-17 08:23:24+02:00,2026-04-17 08:21:19+02:00,2026-04-17 08:18:52+02:00,2026-04-17 08:16:12+02:00,2026-04-17 08:14:43+02:00,2026-04-17 08:12:59+02:00,2026-04-17 08:10:44+02:00,2026-04-17 08:08:49+02:00,2026-04-17 08:07:23+02:00,2026-04-17 08:05:54+02:00,2026-04-17 08:03:11+02:00,2026-04-17 08:01:23+02:00,2026-04-17 07:59:15+02:00,2026-04-17 07:57:19+02:00,2026-04-17 07:55:32+02:00,2026-04-17 07:52:54+02:00,2026-04-17 07:50:36+02:00,2026-04-17 07:49:01+02:00,2026-04-17 07:47:09+02:00,2026-04-17 07:44:47+02:00,2026-04-17 07:41:00+02:00,2026-04-17 07:35:20+02:00,2026-04-17 07:32:30+02:00,2026-04-17 07:29:00+02:00,2026-04-17 07:26:10+02:00,2026-04-17 07:24:00+02:00,2026-04-17 07:21:50+02:00,,,,,,,,,,Aulnay-sous-Bois,29,2026-04-17 07:25:01.946799+02:00
USER24,USER,Laplace,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 09:21:09+02:00,2026-04-17 09:19:27+02:00,2026-04-17 09:16:54+02:00,2026-04-17 09:14:36+02:00,2026-04-17 09:13:01+02:00,2026-04-17 09:11:09+02:00,2026-04-17 09:08:47+02:00,2026-04-17 09:05:00+02:00,2026-04-17 08:59:20+02:00,2026-04-17 08:56:30+02:00,2026-04-17 08:53:00+02:00,2026-04-17 08:50:10+02:00,2026-04-17 08:48:00+02:00,2026-04-17 08:45:50+02:00,2026-04-17 08:42:10+02:00,2026-04-17 08:39:20+02:00,2026-04-17 08:37:20+02:00,2026-04-17 08:32:00+02:00,2026-04-17 08:24:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),19,2026-04-17 07:30:02.447070+02:00
KLEE92,KLEE,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-17 08:55:12+02:00,2026-04-17 08:53:23+02:00,,2026-04-17 08:50:35+02:00,2026-04-17 08:48:40+02:00,2026-04-17 08:46:46+02:00,2026-04-17 08:44:54+02:00,2026-04-17 08:42:11+02:00,2026-04-17 08:40:23+02:00,2026-04-17 08:38:15+02:00,2026-04-17 08:36:19+02:00,2026-04-17 08:34:32+02:00,2026-04-17 08:31:54+02:00,2026-04-17 08:29:36+02:00,2026-04-17 08:28:01+02:00,2026-04-17 08:26:09+02:00,2026-04-17 08:23:47+02:00,2026-04-17 08:20:00+02:00,2026-04-17 08:14:20+02:00,2026-04-17 08:11:30+02:00,2026-04-17 08:08:00+02:00,2026-04-17 08:05:10+02:00,2026-04-17 08:03:00+02:00,2026-04-17 08:00:50+02:00,,,,,,2026-04-17 07:57:10+02:00,2026-04-17 07:54:00+02:00,2026-04-17 07:50:50+02:00,2026-04-17 07:47:00+02:00,Mitry - Claye,27,2026-04-17 07:25:01.946799+02:00
ELFE69,ELFE,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,2026-04-17 07:25:41+02:00,2026-04-17 07:27:26+02:00,2026-04-17 07:29:29+02:00,2026-04-17 07:31:16+02:00,2026-04-17 07:33:12+02:00,2026-04-17 07:36:02+02:00,2026-04-17 07:37:49+02:00,2026-04-17 07:39:23+02:00,2026-04-17 07:41:59+02:00,2026-04-17 07:44:00+02:00,2026-04-17 07:48:00+02:00,2026-04-17 07:53:10+02:00,2026-04-17 07:55:40+02:00,2026-04-17 07:58:50+02:00,2026-04-17 08:01:30+02:00,2026-04-17 08:03:40+02:00,2026-04-17 08:06:10+02:00,2026-04-17 08:09:30+02:00,2026-04-17 08:12:00+02:00,2026-04-17 08:14:20+02:00,2026-04-17 08:20:00+02:00,,,,,,Bagneux,21,2026-04-17 07:25:01.946799+02:00
PROC30,PROC,Saint-Rémy-lès-Chevreuse,,,,,2026-04-17 07:26:06+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Courcelle sur Yvette,1,2026-04-17 07:25:01.946799+02:00
IVAN91,IVAN,Mitry - Claye,,,,2026-04-17 07:23:52+02:00,2026-04-17 07:27:03+02:00,2026-04-17 07:30:10+02:00,2026-04-17 07:32:06+02:00,2026-04-17 07:33:58+02:00,2026-04-17 07:36:48+02:00,2026-04-17 07:39:07+02:00,,,2026-04-17 07:43:38+02:00,2026-04-17 07:46:20+02:00,,,,2026-04-17 07:51:15+02:00,2026-04-17 07:53:06+02:00,,2026-04-17 07:56:07+02:00,2026-04-17 07:58:36+02:00,2026-04-17 08:00:26+02:00,2026-04-17 08:02:29+02:00,2026-04-17 08:04:16+02:00,2026-04-17 08:06:12+02:00,2026-04-17 08:09:02+02:00,2026-04-17 08:10:49+02:00,2026-04-17 08:12:23+02:00,2026-04-17 08:14:59+02:00,2026-04-17 08:17:00+02:00,2026-04-17 08:21:00+02:00,2026-04-17 08:26:10+02:00,2026-04-17 08:28:40+02:00,2026-04-17 08:31:50+02:00,2026-04-17 08:34:30+02:00,2026-04-17 08:36:40+02:00,2026-04-17 08:39:20+02:00,,,,,,2026-04-17 08:42:40+02:00,2026-04-17 08:45:30+02:00,2026-04-17 08:48:40+02:00,,Saint-Rémy-lès-Chevreuse,32,2026-04-17 07:25:01.946799+02:00
PAUL80,PAUL,Saint-Rémy-lès-Chevreuse,,,,,2026-04-17 08:55:18+02:00,2026-04-17 08:52:10+02:00,2026-04-17 08:50:12+02:00,2026-04-17 08:48:20+02:00,2026-04-17 08:46:23+02:00,2026-04-17 08:44:00+02:00,,,,2026-04-17 08:38:09+02:00,,,,2026-04-17 08:31:34+02:00,2026-04-17 08:29:39+02:00,,2026-04-17 08:26:44+02:00,2026-04-17 08:24:01+02:00,2026-04-17 08:22:13+02:00,2026-04-17 08:20:05+02:00,2026-04-17 08:18:09+02:00,2026-04-17 08:16:27+02:00,2026-04-17 08:13:54+02:00,2026-04-17 08:11:36+02:00,2026-04-17 08:10:01+02:00,2026-04-17 08:08:09+02:00,2026-04-17 08:05:47+02:00,2026-04-17 08:02:00+02:00,2026-04-17 07:56:20+02:00,2026-04-17 07:53:30+02:00,2026-04-17 07:50:00+02:00,2026-04-17 07:47:10+02:00,2026-04-17 07:45:00+02:00,2026-04-17 07:42:50+02:00,,,,,,2026-04-17 07:39:10+02:00,2026-04-17 07:36:00+02:00,2026-04-17 07:32:50+02:00,2026-04-17 07:29:00+02:00,Mitry - Claye,31,2026-04-17 07:25:01.946799+02:00
STIN54,STIN,Robinson,,2026-04-17 07:51:31+02:00,2026-04-17 07:49:46+02:00,,,,,,,,,,,,,,,,,,2026-04-17 07:47:49+02:00,2026-04-17 07:45:01+02:00,2026-04-17 07:43:23+02:00,2026-04-17 07:41:15+02:00,2026-04-17 07:39:19+02:00,2026-04-17 07:37:32+02:00,2026-04-17 07:34:54+02:00,2026-04-17 07:32:36+02:00,2026-04-17 07:31:01+02:00,2026-04-17 07:29:09+02:00,2026-04-17 07:26:47+02:00,,,,,,,,,,,,,,,,,Châtelet les Halles,13,2026-04-17 07:25:01.946799+02:00
IVAN99,IVAN,Mitry - Claye,,,,2026-04-17 07:35:52+02:00,2026-04-17 07:39:03+02:00,2026-04-17 07:42:10+02:00,2026-04-17 07:44:06+02:00,2026-04-17 07:45:58+02:00,2026-04-17 07:48:48+02:00,2026-04-17 07:51:07+02:00,,,2026-04-17 07:55:38+02:00,2026-04-17 07:58:20+02:00,,,,2026-04-17 08:03:15+02:00,2026-04-17 08:05:06+02:00,,2026-04-17 08:08:07+02:00,2026-04-17 08:10:36+02:00,2026-04-17 08:12:26+02:00,2026-04-17 08:14:29+02:00,2026-04-17 08:16:16+02:00,2026-04-17 08:18:12+02:00,2026-04-17 08:21:02+02:00,2026-04-17 08:22:49+02:00,2026-04-17 08:24:23+02:00,2026-04-17 08:26:59+02:00,2026-04-17 08:29:00+02:00,2026-04-17 08:33:00+02:00,2026-04-17 08:38:10+02:00,2026-04-17 08:40:40+02:00,2026-04-17 08:43:50+02:00,2026-04-17 08:46:30+02:00,2026-04-17 08:48:40+02:00,2026-04-17 08:51:20+02:00,,,,,,2026-04-17 08:54:40+02:00,2026-04-17 08:57:30+02:00,2026-04-17 09:00:40+02:00,,Saint-Rémy-lès-Chevreuse,32,2026-04-17 07:25:01.946799+02:00
STIN94,STIN,Robinson,,2026-04-17 08:51:31+02:00,2026-04-17 08:49:46+02:00,,,,,,,,,,,,,,,,,,2026-04-17 08:47:49+02:00,2026-04-17 08:45:01+02:00,2026-04-17 08:43:23+02:00,2026-04-17 08:41:15+02:00,2026-04-17 08:39:19+02:00,2026-04-17 08:37:32+02:00,2026-04-17 08:34:54+02:00,2026-04-17 08:32:36+02:00,2026-04-17 08:31:01+02:00,2026-04-17 08:29:09+02:00,2026-04-17 08:26:47+02:00,2026-04-17 08:23:00+02:00,2026-04-17 08:17:20+02:00,2026-04-17 08:14:30+02:00,2026-04-17 08:11:00+02:00,2026-04-17 08:08:10+02:00,2026-04-17 08:06:00+02:00,2026-04-17 08:03:50+02:00,2026-04-17 08:00:10+02:00,2026-04-17 07:57:20+02:00,2026-04-17 07:55:20+02:00,2026-04-17 07:50:00+02:00,2026-04-17 07:42:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),25,2026-04-17 07:25:01.946799+02:00
PAUL48,PAUL,Saint-Rémy-lès-Chevreuse,,,,,2026-04-17 08:07:18+02:00,2026-04-17 08:04:10+02:00,2026-04-17 08:02:12+02:00,2026-04-17 08:00:20+02:00,2026-04-17 07:58:23+02:00,2026-04-17 07:56:00+02:00,,,,2026-04-17 07:50:09+02:00,,,,2026-04-17 07:43:34+02:00,2026-04-17 07:41:39+02:00,,2026-04-17 07:38:44+02:00,2026-04-17 07:36:01+02:00,2026-04-17 07:34:13+02:00,2026-04-17 07:32:05+02:00,2026-04-17 07:30:09+02:00,2026-04-17 07:28:27+02:00,2026-04-17 07:25:54+02:00,,,,,,,,,,,,,,,,,,,,,Denfert-Rochereau,16,2026-04-17 07:25:01.946799+02:00
ECCO45,ECCO,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 07:25:30+02:00,2026-04-17 07:27:40+02:00,2026-04-17 07:30:10+02:00,2026-04-17 07:33:30+02:00,2026-04-17 07:36:00+02:00,2026-04-17 07:38:20+02:00,2026-04-17 07:44:00+02:00,,,,,,Drancy,7,2026-04-17 07:25:01.946799+02:00
GSOL55,GSOL,Aulnay-sous-Bois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 07:27:00+02:00,2026-04-17 07:32:10+02:00,2026-04-17 07:34:40+02:00,2026-04-17 07:37:50+02:00,2026-04-17 07:40:30+02:00,2026-04-17 07:42:40+02:00,,,,,,,,,,,Gare du Nord,6,2026-04-17 07:25:01.946799+02:00
PAUL64,PAUL,Saint-Rémy-lès-Chevreuse,,,,,2026-04-17 08:31:18+02:00,2026-04-17 08:28:10+02:00,2026-04-17 08:26:12+02:00,2026-04-17 08:24:20+02:00,2026-04-17 08:22:23+02:00,2026-04-17 08:20:00+02:00,,,,2026-04-17 08:14:09+02:00,,,,2026-04-17 08:07:34+02:00,2026-04-17 08:05:39+02:00,,2026-04-17 08:02:44+02:00,2026-04-17 08:00:01+02:00,2026-04-17 07:58:13+02:00,2026-04-17 07:56:05+02:00,2026-04-17 07:54:09+02:00,2026-04-17 07:52:27+02:00,2026-04-17 07:49:54+02:00,2026-04-17 07:47:36+02:00,2026-04-17 07:46:01+02:00,2026-04-17 07:44:09+02:00,2026-04-17 07:41:47+02:00,2026-04-17 07:38:00+02:00,2026-04-17 07:32:20+02:00,2026-04-17 07:29:30+02:00,2026-04-17 07:26:00+02:00,,,,,,,,,,,,,Le Bourget,24,2026-04-17 07:25:01.946799+02:00
EAST49,EAST,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 07:31:30+02:00,2026-04-17 07:33:40+02:00,2026-04-17 07:36:10+02:00,2026-04-17 07:39:30+02:00,2026-04-17 07:42:00+02:00,2026-04-17 07:44:20+02:00,2026-04-17 07:50:00+02:00,,,,,,Drancy,7,2026-04-17 07:30:02.447070+02:00
STRI04,STRI,Robinson,,2026-04-17 09:03:31+02:00,2026-04-17 09:01:46+02:00,,,,,,,,,,,,,,,,,,2026-04-17 08:59:49+02:00,2026-04-17 08:57:01+02:00,2026-04-17 08:55:23+02:00,2026-04-17 08:53:15+02:00,2026-04-17 08:51:19+02:00,2026-04-17 08:49:32+02:00,2026-04-17 08:46:54+02:00,2026-04-17 08:44:36+02:00,2026-04-17 08:43:01+02:00,2026-04-17 08:41:09+02:00,2026-04-17 08:38:47+02:00,2026-04-17 08:35:00+02:00,2026-04-17 08:29:20+02:00,2026-04-17 08:26:30+02:00,2026-04-17 08:23:00+02:00,2026-04-17 08:20:10+02:00,2026-04-17 08:18:00+02:00,2026-04-17 08:15:50+02:00,2026-04-17 08:12:10+02:00,2026-04-17 08:09:20+02:00,2026-04-17 08:07:20+02:00,2026-04-17 08:02:00+02:00,2026-04-17 07:54:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),25,2026-04-17 07:25:01.946799+02:00
GUAD87,GUAD,Aulnay-sous-Bois,,,,,,,,,,,,,,2026-04-17 07:37:33+02:00,2026-04-17 07:39:48+02:00,2026-04-17 07:41:46+02:00,,2026-04-17 07:44:39+02:00,2026-04-17 07:46:25+02:00,2026-04-17 07:48:08+02:00,2026-04-17 07:50:17+02:00,2026-04-17 07:52:46+02:00,2026-04-17 07:54:31+02:00,2026-04-17 07:56:34+02:00,2026-04-17 07:58:21+02:00,2026-04-17 08:00:12+02:00,2026-04-17 08:03:02+02:00,2026-04-17 08:04:49+02:00,2026-04-17 08:06:23+02:00,2026-04-17 08:08:59+02:00,2026-04-17 08:11:00+02:00,2026-04-17 08:15:00+02:00,2026-04-17 08:20:10+02:00,2026-04-17 08:22:40+02:00,2026-04-17 08:25:50+02:00,2026-04-17 08:28:30+02:00,2026-04-17 08:30:40+02:00,,,,,,,,,,,Massy - Palaiseau,23,2026-04-17 07:25:01.946799+02:00
IVAN83,IVAN,Mitry - Claye,,,,,,,,,2026-04-17 07:24:48+02:00,2026-04-17 07:27:07+02:00,,,2026-04-17 07:31:38+02:00,2026-04-17 07:34:20+02:00,,,,2026-04-17 07:39:15+02:00,2026-04-17 07:41:06+02:00,,2026-04-17 07:44:07+02:00,2026-04-17 07:46:36+02:00,2026-04-17 07:48:26+02:00,2026-04-17 07:50:29+02:00,2026-04-17 07:52:16+02:00,2026-04-17 07:54:12+02:00,2026-04-17 07:57:02+02:00,2026-04-17 07:58:49+02:00,2026-04-17 08:00:23+02:00,2026-04-17 08:02:59+02:00,2026-04-17 08:05:00+02:00,2026-04-17 08:09:00+02:00,2026-04-17 08:14:10+02:00,2026-04-17 08:16:40+02:00,2026-04-17 08:19:50+02:00,2026-04-17 08:22:30+02:00,2026-04-17 08:24:40+02:00,2026-04-17 08:27:20+02:00,,,,,,2026-04-17 08:30:40+02:00,2026-04-17 08:33:30+02:00,2026-04-17 08:36:40+02:00,,Orsay Ville,27,2026-04-17 07:25:01.946799+02:00
PLIC36,PLIC,Saint-Rémy-lès-Chevreuse,,,,,2026-04-17 07:41:06+02:00,2026-04-17 07:37:58+02:00,2026-04-17 07:36:05+02:00,2026-04-17 07:34:13+02:00,2026-04-17 07:32:16+02:00,2026-04-17 07:30:03+02:00,2026-04-17 07:27:57+02:00,2026-04-17 07:25:19+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Palaiseau - Villebon,8,2026-04-17 07:25:01.946799+02:00
KLEE60,KLEE,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-17 08:07:12+02:00,2026-04-17 08:05:23+02:00,,2026-04-17 08:02:35+02:00,2026-04-17 08:00:40+02:00,2026-04-17 07:58:46+02:00,2026-04-17 07:56:54+02:00,2026-04-17 07:54:11+02:00,2026-04-17 07:52:23+02:00,2026-04-17 07:50:15+02:00,2026-04-17 07:48:19+02:00,2026-04-17 07:46:32+02:00,2026-04-17 07:43:54+02:00,2026-04-17 07:41:36+02:00,2026-04-17 07:40:01+02:00,2026-04-17 07:38:09+02:00,2026-04-17 07:35:47+02:00,2026-04-17 07:32:00+02:00,2026-04-17 07:26:20+02:00,2026-04-17 07:23:30+02:00,,,,,,,,,,,,,,La Courneuve - Aubervilliers,19,2026-04-17 07:25:01.946799+02:00
PAGE14,PAGE,Saint-Rémy-lès-Chevreuse,,,,,2026-04-17 09:43:18+02:00,2026-04-17 09:40:10+02:00,2026-04-17 09:38:12+02:00,2026-04-17 09:36:20+02:00,2026-04-17 09:34:23+02:00,2026-04-17 09:32:00+02:00,,,,2026-04-17 09:26:09+02:00,,,,2026-04-17 09:19:34+02:00,2026-04-17 09:17:39+02:00,,2026-04-17 09:14:44+02:00,2026-04-17 09:12:01+02:00,2026-04-17 09:10:13+02:00,2026-04-17 09:08:05+02:00,2026-04-17 09:06:09+02:00,2026-04-17 09:04:27+02:00,2026-04-17 09:01:54+02:00,2026-04-17 08:59:36+02:00,2026-04-17 08:58:01+02:00,2026-04-17 08:56:09+02:00,2026-04-17 08:53:47+02:00,2026-04-17 08:50:00+02:00,2026-04-17 08:44:20+02:00,2026-04-17 08:41:30+02:00,2026-04-17 08:38:00+02:00,2026-04-17 08:35:10+02:00,2026-04-17 08:33:00+02:00,2026-04-17 08:30:50+02:00,,,,,,2026-04-17 08:27:10+02:00,2026-04-17 08:24:00+02:00,2026-04-17 08:20:50+02:00,2026-04-17 08:17:00+02:00,Mitry - Claye,31,2026-04-17 07:25:01.946799+02:00
PAUL96,PAUL,Saint-Rémy-lès-Chevreuse,,,,,2026-04-17 09:19:38+02:00,2026-04-17 09:16:20+02:00,2026-04-17 09:14:22+02:00,2026-04-17 09:12:25+02:00,2026-04-17 09:10:23+02:00,2026-04-17 09:08:00+02:00,,,,2026-04-17 09:02:09+02:00,,,,2026-04-17 08:55:34+02:00,2026-04-17 08:53:39+02:00,,2026-04-17 08:50:44+02:00,2026-04-17 08:48:01+02:00,2026-04-17 08:46:13+02:00,2026-04-17 08:44:05+02:00,2026-04-17 08:42:09+02:00,2026-04-17 08:40:27+02:00,2026-04-17 08:37:54+02:00,2026-04-17 08:35:36+02:00,2026-04-17 08:34:01+02:00,2026-04-17 08:32:09+02:00,2026-04-17 08:29:47+02:00,2026-04-17 08:26:00+02:00,2026-04-17 08:20:20+02:00,2026-04-17 08:17:30+02:00,2026-04-17 08:14:00+02:00,2026-04-17 08:11:10+02:00,2026-04-17 08:09:00+02:00,2026-04-17 08:06:50+02:00,,,,,,2026-04-17 08:03:10+02:00,2026-04-17 08:00:00+02:00,2026-04-17 07:56:50+02:00,2026-04-17 07:53:00+02:00,Mitry - Claye,31,2026-04-17 07:25:01.946799+02:00
PAUL56,PAUL,Saint-Rémy-lès-Chevreuse,,,,,2026-04-17 08:19:18+02:00,2026-04-17 08:16:10+02:00,2026-04-17 08:14:12+02:00,2026-04-17 08:12:20+02:00,2026-04-17 08:10:23+02:00,2026-04-17 08:08:00+02:00,,,,2026-04-17 08:02:09+02:00,,,,2026-04-17 07:55:34+02:00,2026-04-17 07:53:39+02:00,,2026-04-17 07:50:44+02:00,2026-04-17 07:48:01+02:00,2026-04-17 07:46:13+02:00,2026-04-17 07:44:05+02:00,2026-04-17 07:42:09+02:00,2026-04-17 07:40:27+02:00,2026-04-17 07:37:54+02:00,2026-04-17 07:35:36+02:00,2026-04-17 07:34:01+02:00,2026-04-17 07:32:09+02:00,2026-04-17 07:29:47+02:00,2026-04-17 07:26:00+02:00,,,,,,,,,,,,,,,,Gare du Nord,21,2026-04-17 07:25:01.946799+02:00
ELOI09,ELOI,Aéroport Charles de Gaulle 2 (Terminal 2),2026-04-17 08:16:33+02:00,2026-04-17 08:19:04+02:00,2026-04-17 08:20:48+02:00,,,,,,,,,,,,,,,,,,2026-04-17 08:23:06+02:00,2026-04-17 08:25:41+02:00,2026-04-17 08:27:26+02:00,2026-04-17 08:29:29+02:00,2026-04-17 08:31:16+02:00,2026-04-17 08:33:12+02:00,2026-04-17 08:36:02+02:00,2026-04-17 08:37:49+02:00,2026-04-17 08:39:23+02:00,2026-04-17 08:41:59+02:00,2026-04-17 08:44:00+02:00,2026-04-17 08:48:00+02:00,2026-04-17 08:53:10+02:00,2026-04-17 08:55:40+02:00,2026-04-17 08:58:50+02:00,2026-04-17 09:01:30+02:00,2026-04-17 09:03:40+02:00,2026-04-17 09:06:10+02:00,2026-04-17 09:09:30+02:00,2026-04-17 09:12:00+02:00,2026-04-17 09:14:20+02:00,2026-04-17 09:20:00+02:00,,,,,,Robinson,25,2026-04-17 07:25:01.946799+02:00
LORD16,LORD,Orsay-Ville,,,,,,,,,,2026-04-17 09:40:38+02:00,2026-04-17 09:38:17+02:00,2026-04-17 09:35:24+02:00,2026-04-17 09:33:19+02:00,2026-04-17 09:30:52+02:00,,2026-04-17 09:26:43+02:00,2026-04-17 09:24:59+02:00,2026-04-17 09:22:44+02:00,2026-04-17 09:20:49+02:00,,2026-04-17 09:17:54+02:00,2026-04-17 09:15:11+02:00,2026-04-17 09:13:23+02:00,2026-04-17 09:11:15+02:00,2026-04-17 09:09:19+02:00,2026-04-17 09:07:32+02:00,2026-04-17 09:04:54+02:00,2026-04-17 09:02:36+02:00,2026-04-17 09:01:01+02:00,2026-04-17 08:59:09+02:00,2026-04-17 08:56:47+02:00,2026-04-17 08:53:00+02:00,2026-04-17 08:47:20+02:00,2026-04-17 08:44:30+02:00,2026-04-17 08:41:00+02:00,2026-04-17 08:38:10+02:00,2026-04-17 08:36:00+02:00,2026-04-17 08:33:50+02:00,2026-04-17 08:30:10+02:00,2026-04-17 08:27:20+02:00,2026-04-17 08:25:20+02:00,2026-04-17 08:20:00+02:00,2026-04-17 08:12:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),32,2026-04-17 07:25:01.946799+02:00
ECCO39,ECCO,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 07:26:20+02:00,2026-04-17 07:32:00+02:00,,,,,,Parc des Expositions,2,2026-04-17 07:25:01.946799+02:00
PROC30,PROC,Saint-Rémy-lès-Chevreuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17 07:30:02.447070+02:00
EMMY21,EMMY,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,2026-04-17 08:18:31+02:00,2026-04-17 08:20:45+02:00,2026-04-17 08:22:47+02:00,2026-04-17 08:25:21+02:00,2026-04-17 08:27:12+02:00,2026-04-17 08:29:44+02:00,,2026-04-17 08:32:54+02:00,2026-04-17 08:34:24+02:00,2026-04-17 08:36:40+02:00,2026-04-17 08:38:26+02:00,,2026-04-17 08:41:17+02:00,2026-04-17 08:43:46+02:00,2026-04-17 08:45:31+02:00,2026-04-17 08:47:34+02:00,2026-04-17 08:49:21+02:00,2026-04-17 08:51:12+02:00,2026-04-17 08:54:02+02:00,2026-04-17 08:55:49+02:00,2026-04-17 08:57:23+02:00,2026-04-17 08:59:59+02:00,2026-04-17 09:02:00+02:00,2026-04-17 09:06:00+02:00,2026-04-17 09:11:10+02:00,2026-04-17 09:13:40+02:00,2026-04-17 09:16:50+02:00,2026-04-17 09:19:30+02:00,2026-04-17 09:21:40+02:00,2026-04-17 09:24:10+02:00,2026-04-17 09:27:30+02:00,2026-04-17 09:30:00+02:00,2026-04-17 09:32:20+02:00,2026-04-17 09:38:00+02:00,,,,,,Orsay Ville,32,2026-04-17 07:25:01.946799+02:00
GONG47,GONG,Aulnay-sous-Bois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 07:25:50+02:00,2026-04-17 07:28:30+02:00,2026-04-17 07:30:40+02:00,,,,,,,,,,,Le Bourget,3,2026-04-17 07:25:01.946799+02:00
IVAN59,IVAN,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 07:26:59+02:00,2026-04-17 07:29:00+02:00,2026-04-17 07:33:00+02:00,2026-04-17 07:38:10+02:00,2026-04-17 07:40:40+02:00,2026-04-17 07:43:50+02:00,2026-04-17 07:46:30+02:00,2026-04-17 07:48:40+02:00,2026-04-17 07:51:20+02:00,,,,,,2026-04-17 07:54:40+02:00,2026-04-17 07:57:30+02:00,2026-04-17 08:00:40+02:00,,Saint-Michel Notre-Dame,12,2026-04-17 07:25:01.946799+02:00
GUIZ03,GUIZ,Aulnay-sous-Bois,,,,,,,,,,,,,,2026-04-17 08:01:33+02:00,2026-04-17 08:03:48+02:00,2026-04-17 08:05:46+02:00,,2026-04-17 08:08:39+02:00,2026-04-17 08:10:25+02:00,2026-04-17 08:12:08+02:00,2026-04-17 08:14:17+02:00,2026-04-17 08:16:46+02:00,2026-04-17 08:18:31+02:00,2026-04-17 08:20:34+02:00,2026-04-17 08:22:21+02:00,2026-04-17 08:24:12+02:00,2026-04-17 08:27:02+02:00,2026-04-17 08:28:49+02:00,2026-04-17 08:30:23+02:00,2026-04-17 08:32:59+02:00,2026-04-17 08:35:00+02:00,2026-04-17 08:39:00+02:00,2026-04-17 08:44:10+02:00,2026-04-17 08:46:40+02:00,2026-04-17 08:49:50+02:00,2026-04-17 08:52:30+02:00,2026-04-17 08:54:40+02:00,,,,,,,,,,,Massy - Palaiseau,23,2026-04-17 07:25:01.946799+02:00
