mission,type_mission,destination,robinson,fontenay_aux_roses,sceaux,saint_remy_les_chevreuse,courcelle_sur_yvette,gif_sur_yvette,la_hacquiniere,bures_sur_yvette,orsay_ville,le_guichet,lozere,palaiseau_villebon,palaiseau,massy_palaiseau,massy_verrieres,les_baconnets,fontaine_michalon,antony,la_croix_de_berny,parc_de_sceaux,bourg_la_reine,bagneux,arcueil_cachan,laplace,gentilly,cite_universitaire,denfert_rochereau,port_royal,luxembourg,saint_michel_notre_dame,chatelet_les_halles,gare_du_nord,la_plaine_stade_de_france,la_courneuve_aubervilliers,le_bourget,drancy,le_blanc_mesnil,aulnay_sous_bois,sevran_beaudottes,villepinte,parc_des_expositions,aeroport_cdg_1_rer,aeroport_charles_de_gaulle_2,sevran_livry,vert_galant,villeparisis_mitry_le_neuf,mitry_claye,gare_depart,nb_arrets_desservis,date_observation
GUAD63,GUAD,Aulnay-sous-Bois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 07:46:07+02:00,2026-04-17 07:48:37+02:00,2026-04-17 07:51:47+02:00,2026-04-17 07:54:27+02:00,2026-04-17 07:56:37+02:00,,,,,,,,,,,La Plaine Stade de France,5,2026-04-17 07:45:01.962854+02:00
KOCQ36,KOCQ,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-17 09:57:43+02:00,2026-04-17 09:55:59+02:00,2026-04-17 09:54:35+02:00,2026-04-17 09:52:15+02:00,2026-04-17 09:50:35+02:00,2026-04-17 09:48:56+02:00,2026-04-17 09:46:44+02:00,2026-04-17 09:44:21+02:00,2026-04-17 09:42:43+02:00,2026-04-17 09:40:45+02:00,2026-04-17 09:38:59+02:00,2026-04-17 09:37:02+02:00,2026-04-17 09:34:14+02:00,2026-04-17 09:32:26+02:00,2026-04-17 09:30:51+02:00,2026-04-17 09:28:29+02:00,2026-04-17 09:26:07+02:00,2026-04-17 09:23:00+02:00,2026-04-17 09:17:20+02:00,2026-04-17 09:14:30+02:00,2026-04-17 09:11:00+02:00,2026-04-17 09:08:10+02:00,2026-04-17 09:06:00+02:00,2026-04-17 09:03:50+02:00,2026-04-17 09:00:10+02:00,2026-04-17 08:57:20+02:00,2026-04-17 08:55:20+02:00,2026-04-17 08:50:00+02:00,2026-04-17 08:42:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),29,2026-04-17 07:45:01.962854+02:00
IVIS31,IVIS,Mitry - Claye,,,,2026-04-17 08:23:52+02:00,2026-04-17 08:26:53+02:00,2026-04-17 08:30:00+02:00,2026-04-17 08:31:56+02:00,2026-04-17 08:33:48+02:00,2026-04-17 08:36:18+02:00,2026-04-17 08:38:52+02:00,,,2026-04-17 08:43:18+02:00,2026-04-17 08:45:40+02:00,,,,2026-04-17 08:50:55+02:00,2026-04-17 08:52:46+02:00,,2026-04-17 08:55:37+02:00,2026-04-17 08:58:26+02:00,2026-04-17 09:00:06+02:00,2026-04-17 09:02:19+02:00,2026-04-17 09:04:06+02:00,2026-04-17 09:05:42+02:00,2026-04-17 09:08:22+02:00,2026-04-17 09:10:39+02:00,2026-04-17 09:12:13+02:00,2026-04-17 09:14:19+02:00,2026-04-17 09:16:39+02:00,2026-04-17 09:21:00+02:00,2026-04-17 09:26:10+02:00,2026-04-17 09:28:40+02:00,2026-04-17 09:31:50+02:00,2026-04-17 09:34:30+02:00,2026-04-17 09:36:40+02:00,2026-04-17 09:39:20+02:00,,,,,,2026-04-17 09:42:40+02:00,2026-04-17 09:45:30+02:00,2026-04-17 09:48:40+02:00,,Saint-Rémy-lès-Chevreuse,32,2026-04-17 07:50:03.307792+02:00
PAGE14,PAGE,Saint-Rémy-lès-Chevreuse,,,,,2026-04-17 09:43:08+02:00,2026-04-17 09:39:55+02:00,2026-04-17 09:38:02+02:00,2026-04-17 09:36:10+02:00,2026-04-17 09:33:53+02:00,2026-04-17 09:31:35+02:00,,,,2026-04-17 09:24:09+02:00,,,,2026-04-17 09:19:09+02:00,2026-04-17 09:17:14+02:00,,2026-04-17 09:14:19+02:00,2026-04-17 09:11:41+02:00,2026-04-17 09:09:53+02:00,2026-04-17 09:07:45+02:00,2026-04-17 09:05:54+02:00,2026-04-17 09:04:02+02:00,2026-04-17 09:01:14+02:00,2026-04-17 08:59:26+02:00,2026-04-17 08:57:51+02:00,2026-04-17 08:55:29+02:00,2026-04-17 08:53:07+02:00,2026-04-17 08:50:00+02:00,2026-04-17 08:44:20+02:00,2026-04-17 08:41:30+02:00,2026-04-17 08:38:00+02:00,2026-04-17 08:35:10+02:00,2026-04-17 08:33:00+02:00,2026-04-17 08:30:50+02:00,,,,,,2026-04-17 08:27:10+02:00,2026-04-17 08:24:00+02:00,2026-04-17 08:20:50+02:00,2026-04-17 08:17:00+02:00,Mitry - Claye,31,2026-04-17 07:50:03.307792+02:00
IVAN67,IVAN,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 07:53:03+02:00,2026-04-17 07:55:33+02:00,2026-04-17 07:58:43+02:00,2026-04-17 08:01:23+02:00,2026-04-17 08:03:33+02:00,2026-04-17 08:06:13+02:00,,,,,,2026-04-17 08:09:33+02:00,2026-04-17 08:12:23+02:00,2026-04-17 08:15:33+02:00,,La Plaine Stade de France,9,2026-04-17 07:50:03.307792+02:00
KLAC02,KLAC,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-17 09:07:07+02:00,2026-04-17 09:05:03+02:00,,2026-04-17 09:02:10+02:00,2026-04-17 09:00:25+02:00,2026-04-17 08:58:41+02:00,2026-04-17 08:56:29+02:00,2026-04-17 08:53:51+02:00,2026-04-17 08:52:03+02:00,2026-04-17 08:49:55+02:00,2026-04-17 08:47:59+02:00,2026-04-17 08:46:02+02:00,2026-04-17 08:43:14+02:00,2026-04-17 08:41:26+02:00,2026-04-17 08:39:51+02:00,2026-04-17 08:37:29+02:00,2026-04-17 08:35:07+02:00,2026-04-17 08:32:00+02:00,2026-04-17 08:26:20+02:00,2026-04-17 08:23:30+02:00,2026-04-17 08:20:00+02:00,2026-04-17 08:17:10+02:00,2026-04-17 08:15:00+02:00,2026-04-17 08:12:50+02:00,,,,,,2026-04-17 08:09:10+02:00,2026-04-17 08:06:00+02:00,2026-04-17 08:02:50+02:00,2026-04-17 07:59:00+02:00,Mitry - Claye,27,2026-04-17 07:50:03.307792+02:00
ELFE85,ELFE,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,2026-04-17 07:49:31+02:00,2026-04-17 07:51:11+02:00,2026-04-17 07:53:19+02:00,2026-04-17 07:55:06+02:00,2026-04-17 07:56:42+02:00,2026-04-17 07:59:22+02:00,2026-04-17 08:01:39+02:00,2026-04-17 08:03:13+02:00,2026-04-17 08:05:19+02:00,2026-04-17 08:07:39+02:00,2026-04-17 08:12:00+02:00,2026-04-17 08:17:10+02:00,2026-04-17 08:19:40+02:00,2026-04-17 08:22:50+02:00,2026-04-17 08:25:30+02:00,2026-04-17 08:27:40+02:00,2026-04-17 08:30:10+02:00,2026-04-17 08:33:30+02:00,2026-04-17 08:36:00+02:00,2026-04-17 08:38:20+02:00,2026-04-17 08:44:00+02:00,,,,,,Bagneux,21,2026-04-17 07:50:03.307792+02:00
ELFE61,ELFE,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 07:49:31+02:00,2026-04-17 07:51:41+02:00,2026-04-17 07:54:11+02:00,2026-04-17 07:57:31+02:00,2026-04-17 08:00:01+02:00,2026-04-17 08:02:21+02:00,2026-04-17 08:08:01+02:00,,,,,,Drancy,7,2026-04-17 07:50:03.307792+02:00
IRUS35,IRUS,Mitry - Claye,,,,,,,,,,,,,,2026-04-17 08:49:33+02:00,2026-04-17 08:51:38+02:00,2026-04-17 08:53:36+02:00,,2026-04-17 08:56:14+02:00,2026-04-17 08:58:10+02:00,2026-04-17 09:00:03+02:00,2026-04-17 09:01:57+02:00,2026-04-17 09:04:36+02:00,2026-04-17 09:06:16+02:00,2026-04-17 09:08:24+02:00,2026-04-17 09:10:11+02:00,2026-04-17 09:11:47+02:00,2026-04-17 09:14:22+02:00,2026-04-17 09:16:39+02:00,2026-04-17 09:18:13+02:00,2026-04-17 09:20:19+02:00,2026-04-17 09:22:39+02:00,2026-04-17 09:27:00+02:00,2026-04-17 09:32:10+02:00,2026-04-17 09:34:40+02:00,2026-04-17 09:37:50+02:00,2026-04-17 09:40:30+02:00,2026-04-17 09:42:40+02:00,2026-04-17 09:45:20+02:00,,,,,,2026-04-17 09:48:40+02:00,2026-04-17 09:51:30+02:00,2026-04-17 09:54:40+02:00,,Massy - Palaiseau,27,2026-04-17 07:50:03.307792+02:00
EMIR81,EMIR,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 07:49:39+02:00,2026-04-17 07:51:15+02:00,2026-04-17 07:53:50+02:00,2026-04-17 07:56:07+02:00,2026-04-17 07:57:41+02:00,2026-04-17 07:59:47+02:00,2026-04-17 08:02:07+02:00,2026-04-17 08:06:28+02:00,2026-04-17 08:11:38+02:00,2026-04-17 08:14:08+02:00,2026-04-17 08:17:18+02:00,2026-04-17 08:19:58+02:00,2026-04-17 08:22:08+02:00,2026-04-17 08:24:38+02:00,2026-04-17 08:27:58+02:00,2026-04-17 08:30:28+02:00,2026-04-17 08:32:48+02:00,2026-04-17 08:38:28+02:00,,,,,,Gentilly,18,2026-04-17 07:50:03.307792+02:00
ULMS38,ULMS,Laplace,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 09:41:54+02:00,2026-04-17 09:40:02+02:00,2026-04-17 09:37:14+02:00,2026-04-17 09:35:26+02:00,2026-04-17 09:33:51+02:00,2026-04-17 09:31:29+02:00,2026-04-17 09:29:07+02:00,2026-04-17 09:26:00+02:00,,,,,,2026-04-17 09:06:50+02:00,,,,2026-04-17 08:55:40+02:00,2026-04-17 08:48:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),11,2026-04-17 07:50:03.307792+02:00
PAUL88,PAUL,Saint-Rémy-lès-Chevreuse,,,,,2026-04-17 09:07:08+02:00,2026-04-17 09:03:55+02:00,2026-04-17 09:02:02+02:00,2026-04-17 09:00:10+02:00,2026-04-17 08:57:53+02:00,2026-04-17 08:55:35+02:00,,,,2026-04-17 08:48:09+02:00,,,,2026-04-17 08:43:09+02:00,2026-04-17 08:41:14+02:00,,2026-04-17 08:38:19+02:00,2026-04-17 08:35:41+02:00,2026-04-17 08:33:53+02:00,2026-04-17 08:31:45+02:00,2026-04-17 08:29:54+02:00,2026-04-17 08:28:02+02:00,2026-04-17 08:25:14+02:00,2026-04-17 08:23:26+02:00,2026-04-17 08:21:51+02:00,2026-04-17 08:19:29+02:00,2026-04-17 08:17:37+02:00,2026-04-17 08:14:30+02:00,2026-04-17 08:08:50+02:00,2026-04-17 08:06:00+02:00,2026-04-17 08:02:30+02:00,2026-04-17 07:59:40+02:00,2026-04-17 07:57:30+02:00,2026-04-17 07:55:20+02:00,,,,,,2026-04-17 07:51:40+02:00,,,,Sevran - Livry,28,2026-04-17 07:50:03.307792+02:00
EMMY37,EMMY,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,2026-04-17 08:42:31+02:00,2026-04-17 08:44:35+02:00,2026-04-17 08:46:42+02:00,2026-04-17 08:49:11+02:00,2026-04-17 08:51:02+02:00,2026-04-17 08:53:14+02:00,,2026-04-17 08:56:44+02:00,2026-04-17 08:58:19+02:00,2026-04-17 09:00:20+02:00,2026-04-17 09:02:11+02:00,,2026-04-17 09:04:57+02:00,2026-04-17 09:07:36+02:00,2026-04-17 09:09:16+02:00,2026-04-17 09:11:24+02:00,2026-04-17 09:13:11+02:00,2026-04-17 09:14:47+02:00,2026-04-17 09:17:22+02:00,2026-04-17 09:19:39+02:00,2026-04-17 09:21:13+02:00,2026-04-17 09:23:19+02:00,2026-04-17 09:25:39+02:00,2026-04-17 09:30:00+02:00,2026-04-17 09:35:10+02:00,2026-04-17 09:37:40+02:00,2026-04-17 09:40:50+02:00,2026-04-17 09:43:30+02:00,2026-04-17 09:45:40+02:00,2026-04-17 09:48:10+02:00,2026-04-17 09:51:30+02:00,2026-04-17 09:54:00+02:00,2026-04-17 09:56:20+02:00,2026-04-17 10:02:00+02:00,,,,,,Orsay Ville,32,2026-04-17 07:50:03.307792+02:00
EMMY21,EMMY,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,2026-04-17 08:18:31+02:00,2026-04-17 08:20:35+02:00,2026-04-17 08:22:42+02:00,2026-04-17 08:25:11+02:00,2026-04-17 08:27:02+02:00,2026-04-17 08:29:14+02:00,,2026-04-17 08:32:44+02:00,2026-04-17 08:34:19+02:00,2026-04-17 08:36:20+02:00,2026-04-17 08:38:11+02:00,,2026-04-17 08:40:57+02:00,2026-04-17 08:43:36+02:00,2026-04-17 08:45:16+02:00,2026-04-17 08:47:24+02:00,2026-04-17 08:49:11+02:00,2026-04-17 08:50:47+02:00,2026-04-17 08:53:22+02:00,2026-04-17 08:55:39+02:00,2026-04-17 08:57:13+02:00,2026-04-17 08:59:19+02:00,2026-04-17 09:01:39+02:00,2026-04-17 09:06:00+02:00,2026-04-17 09:11:10+02:00,2026-04-17 09:13:40+02:00,2026-04-17 09:16:50+02:00,2026-04-17 09:19:30+02:00,2026-04-17 09:21:40+02:00,2026-04-17 09:24:10+02:00,2026-04-17 09:27:30+02:00,2026-04-17 09:30:00+02:00,2026-04-17 09:32:20+02:00,2026-04-17 09:38:00+02:00,,,,,,Orsay Ville,32,2026-04-17 07:50:03.307792+02:00
KLEE84,KLEE,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-17 08:44:17+02:00,2026-04-17 08:42:13+02:00,,2026-04-17 08:39:20+02:00,2026-04-17 08:37:35+02:00,2026-04-17 08:35:51+02:00,2026-04-17 08:33:39+02:00,2026-04-17 08:31:01+02:00,2026-04-17 08:29:13+02:00,2026-04-17 08:27:05+02:00,2026-04-17 08:25:09+02:00,2026-04-17 08:23:12+02:00,2026-04-17 08:20:24+02:00,2026-04-17 08:18:36+02:00,2026-04-17 08:17:01+02:00,2026-04-17 08:14:39+02:00,2026-04-17 08:12:37+02:00,2026-04-17 08:09:30+02:00,2026-04-17 08:03:50+02:00,2026-04-17 08:01:00+02:00,2026-04-17 07:57:30+02:00,2026-04-17 07:54:40+02:00,2026-04-17 07:52:30+02:00,2026-04-17 07:50:20+02:00,,,,,,,,,,Aulnay-sous-Bois,23,2026-04-17 07:50:03.307792+02:00
PAUL56,PAUL,Saint-Rémy-lès-Chevreuse,,,,,2026-04-17 08:23:04+02:00,2026-04-17 08:19:51+02:00,2026-04-17 08:17:58+02:00,2026-04-17 08:16:06+02:00,2026-04-17 08:13:49+02:00,2026-04-17 08:11:31+02:00,,,,2026-04-17 08:04:05+02:00,,,,2026-04-17 07:59:05+02:00,2026-04-17 07:57:10+02:00,,2026-04-17 07:54:15+02:00,2026-04-17 07:51:37+02:00,2026-04-17 07:49:49+02:00,,,,,,,,,,,,,,,,,,,,,,,,,Arcueil - Cachan,12,2026-04-17 07:50:03.307792+02:00
STRI12,STRI,Robinson,,2026-04-17 09:15:21+02:00,2026-04-17 09:13:36+02:00,,,,,,,,,,,,,,,,,,2026-04-17 09:11:24+02:00,2026-04-17 09:08:51+02:00,2026-04-17 09:07:03+02:00,2026-04-17 09:04:55+02:00,2026-04-17 09:02:59+02:00,2026-04-17 09:01:02+02:00,2026-04-17 08:58:14+02:00,2026-04-17 08:56:26+02:00,2026-04-17 08:54:51+02:00,2026-04-17 08:52:29+02:00,2026-04-17 08:50:07+02:00,2026-04-17 08:47:00+02:00,2026-04-17 08:41:20+02:00,2026-04-17 08:38:30+02:00,2026-04-17 08:35:00+02:00,2026-04-17 08:32:10+02:00,2026-04-17 08:30:00+02:00,2026-04-17 08:27:50+02:00,2026-04-17 08:24:10+02:00,2026-04-17 08:21:20+02:00,2026-04-17 08:19:20+02:00,2026-04-17 08:14:00+02:00,2026-04-17 08:06:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),25,2026-04-17 07:50:03.307792+02:00
KOCQ36,KOCQ,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-17 09:57:43+02:00,2026-04-17 09:55:59+02:00,2026-04-17 09:54:35+02:00,2026-04-17 09:52:15+02:00,2026-04-17 09:50:35+02:00,2026-04-17 09:48:56+02:00,2026-04-17 09:46:44+02:00,2026-04-17 09:44:21+02:00,2026-04-17 09:42:43+02:00,2026-04-17 09:40:45+02:00,2026-04-17 09:38:59+02:00,2026-04-17 09:37:02+02:00,2026-04-17 09:34:14+02:00,2026-04-17 09:32:26+02:00,2026-04-17 09:30:51+02:00,2026-04-17 09:28:29+02:00,2026-04-17 09:26:07+02:00,2026-04-17 09:23:00+02:00,2026-04-17 09:17:20+02:00,2026-04-17 09:14:30+02:00,2026-04-17 09:11:00+02:00,2026-04-17 09:08:10+02:00,2026-04-17 09:06:00+02:00,2026-04-17 09:03:50+02:00,2026-04-17 09:00:10+02:00,2026-04-17 08:57:20+02:00,2026-04-17 08:55:20+02:00,2026-04-17 08:50:00+02:00,2026-04-17 08:42:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),29,2026-04-17 07:50:03.307792+02:00
KFON26,KFON,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-17 09:42:43+02:00,2026-04-17 09:40:59+02:00,2026-04-17 09:39:35+02:00,2026-04-17 09:37:15+02:00,2026-04-17 09:35:35+02:00,2026-04-17 09:33:56+02:00,2026-04-17 09:31:44+02:00,2026-04-17 09:29:21+02:00,2026-04-17 09:27:43+02:00,2026-04-17 09:25:45+02:00,2026-04-17 09:23:59+02:00,2026-04-17 09:22:02+02:00,2026-04-17 09:19:14+02:00,2026-04-17 09:17:26+02:00,2026-04-17 09:15:51+02:00,2026-04-17 09:13:29+02:00,2026-04-17 09:11:07+02:00,2026-04-17 09:08:00+02:00,2026-04-17 09:02:20+02:00,2026-04-17 08:59:30+02:00,2026-04-17 08:56:00+02:00,2026-04-17 08:53:10+02:00,2026-04-17 08:51:00+02:00,2026-04-17 08:48:50+02:00,,,,,,2026-04-17 08:45:10+02:00,2026-04-17 08:42:00+02:00,2026-04-17 08:38:50+02:00,2026-04-17 08:35:00+02:00,Mitry - Claye,28,2026-04-17 07:50:03.307792+02:00
EMIR57,EMIR,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 07:51:00+02:00,2026-04-17 07:54:20+02:00,2026-04-17 07:56:50+02:00,2026-04-17 07:59:10+02:00,2026-04-17 08:04:50+02:00,,,,,,Aulnay-sous-Bois,5,2026-04-17 07:50:03.307792+02:00
LORD16,LORD,Orsay-Ville,,,,,,,,,,2026-04-17 09:40:13+02:00,2026-04-17 09:37:52+02:00,2026-04-17 09:34:59+02:00,2026-04-17 09:32:54+02:00,2026-04-17 09:29:42+02:00,,2026-04-17 09:26:23+02:00,2026-04-17 09:24:39+02:00,2026-04-17 09:22:19+02:00,2026-04-17 09:20:24+02:00,,2026-04-17 09:17:29+02:00,2026-04-17 09:14:51+02:00,2026-04-17 09:13:03+02:00,2026-04-17 09:10:55+02:00,2026-04-17 09:08:59+02:00,2026-04-17 09:07:02+02:00,2026-04-17 09:04:14+02:00,2026-04-17 09:02:26+02:00,2026-04-17 09:00:51+02:00,2026-04-17 08:58:29+02:00,2026-04-17 08:56:07+02:00,2026-04-17 08:53:00+02:00,2026-04-17 08:47:20+02:00,2026-04-17 08:44:30+02:00,2026-04-17 08:41:00+02:00,2026-04-17 08:38:10+02:00,2026-04-17 08:36:00+02:00,2026-04-17 08:33:50+02:00,2026-04-17 08:30:10+02:00,2026-04-17 08:27:20+02:00,2026-04-17 08:25:20+02:00,2026-04-17 08:20:00+02:00,2026-04-17 08:12:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),32,2026-04-17 07:50:03.307792+02:00
IVAN83,IVAN,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 07:48:56+02:00,2026-04-17 07:51:09+02:00,2026-04-17 07:52:56+02:00,2026-04-17 07:54:32+02:00,2026-04-17 07:57:12+02:00,2026-04-17 07:59:29+02:00,2026-04-17 08:01:03+02:00,2026-04-17 08:03:09+02:00,2026-04-17 08:05:29+02:00,2026-04-17 08:09:50+02:00,2026-04-17 08:15:00+02:00,2026-04-17 08:17:30+02:00,2026-04-17 08:20:40+02:00,2026-04-17 08:23:20+02:00,2026-04-17 08:25:30+02:00,2026-04-17 08:28:10+02:00,,,,,,2026-04-17 08:31:30+02:00,2026-04-17 08:34:20+02:00,2026-04-17 08:37:30+02:00,,Arcueil - Cachan,19,2026-04-17 07:50:03.307792+02:00
EMIR73,EMIR,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 07:49:35+02:00,2026-04-17 07:54:00+02:00,2026-04-17 07:59:10+02:00,2026-04-17 08:01:40+02:00,2026-04-17 08:04:50+02:00,2026-04-17 08:07:30+02:00,2026-04-17 08:09:40+02:00,2026-04-17 08:12:10+02:00,2026-04-17 08:15:30+02:00,2026-04-17 08:18:00+02:00,2026-04-17 08:20:20+02:00,2026-04-17 08:26:00+02:00,,,,,,Châtelet les Halles,12,2026-04-17 07:50:03.307792+02:00
ELOI25,ELOI,Aéroport Charles de Gaulle 2 (Terminal 2),2026-04-17 08:40:33+02:00,2026-04-17 08:42:54+02:00,2026-04-17 08:44:38+02:00,,,,,,,,,,,,,,,,,,2026-04-17 08:46:36+02:00,2026-04-17 08:49:31+02:00,2026-04-17 08:51:11+02:00,2026-04-17 08:53:19+02:00,2026-04-17 08:55:06+02:00,2026-04-17 08:56:42+02:00,2026-04-17 08:59:22+02:00,2026-04-17 09:01:39+02:00,2026-04-17 09:03:13+02:00,2026-04-17 09:05:19+02:00,2026-04-17 09:07:39+02:00,2026-04-17 09:12:00+02:00,2026-04-17 09:17:10+02:00,2026-04-17 09:19:40+02:00,2026-04-17 09:22:50+02:00,2026-04-17 09:25:30+02:00,2026-04-17 09:27:40+02:00,2026-04-17 09:30:10+02:00,2026-04-17 09:33:30+02:00,2026-04-17 09:36:00+02:00,2026-04-17 09:38:20+02:00,2026-04-17 09:44:00+02:00,,,,,,Robinson,25,2026-04-17 07:50:03.307792+02:00
LORE98,LORE,Orsay-Ville,,,,,,,,,,2026-04-17 09:16:13+02:00,2026-04-17 09:13:52+02:00,2026-04-17 09:10:59+02:00,2026-04-17 09:08:54+02:00,2026-04-17 09:05:42+02:00,,2026-04-17 09:02:23+02:00,2026-04-17 09:00:39+02:00,2026-04-17 08:58:19+02:00,2026-04-17 08:56:24+02:00,,2026-04-17 08:53:29+02:00,2026-04-17 08:50:51+02:00,2026-04-17 08:49:03+02:00,2026-04-17 08:46:55+02:00,2026-04-17 08:44:59+02:00,2026-04-17 08:43:02+02:00,2026-04-17 08:40:14+02:00,2026-04-17 08:38:26+02:00,2026-04-17 08:36:51+02:00,2026-04-17 08:34:29+02:00,2026-04-17 08:32:07+02:00,2026-04-17 08:29:00+02:00,2026-04-17 08:23:20+02:00,2026-04-17 08:20:30+02:00,2026-04-17 08:17:00+02:00,2026-04-17 08:14:10+02:00,2026-04-17 08:12:00+02:00,2026-04-17 08:09:50+02:00,2026-04-17 08:06:10+02:00,2026-04-17 08:03:20+02:00,2026-04-17 08:01:20+02:00,2026-04-17 07:56:00+02:00,2026-04-17 07:49:30+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),32,2026-04-17 07:50:03.307792+02:00
LORE66,LORE,Orsay-Ville,,,,,,,,,,2026-04-17 08:35:44+02:00,2026-04-17 08:33:23+02:00,2026-04-17 08:30:30+02:00,2026-04-17 08:28:25+02:00,2026-04-17 08:25:13+02:00,2026-04-17 08:23:43+02:00,2026-04-17 08:21:54+02:00,2026-04-17 08:20:10+02:00,2026-04-17 08:17:50+02:00,2026-04-17 08:15:55+02:00,2026-04-17 08:14:54+02:00,2026-04-17 08:13:00+02:00,2026-04-17 08:10:22+02:00,2026-04-17 08:08:34+02:00,2026-04-17 08:06:26+02:00,2026-04-17 08:04:30+02:00,2026-04-17 08:02:33+02:00,2026-04-17 07:59:45+02:00,2026-04-17 07:57:57+02:00,2026-04-17 07:56:22+02:00,2026-04-17 07:54:00+02:00,2026-04-17 07:52:13+02:00,,,,,,,,,,,,,,,,,Châtelet les Halles,22,2026-04-17 07:50:03.307792+02:00
STIN86,STIN,Robinson,,2026-04-17 08:40:31+02:00,2026-04-17 08:38:46+02:00,,,,,,,,,,,,,,,,,,2026-04-17 08:36:34+02:00,2026-04-17 08:34:01+02:00,2026-04-17 08:32:13+02:00,2026-04-17 08:30:05+02:00,2026-04-17 08:28:09+02:00,2026-04-17 08:26:12+02:00,2026-04-17 08:23:24+02:00,2026-04-17 08:21:36+02:00,2026-04-17 08:20:01+02:00,2026-04-17 08:17:39+02:00,2026-04-17 08:15:14+02:00,2026-04-17 08:12:07+02:00,2026-04-17 08:06:27+02:00,2026-04-17 08:03:37+02:00,2026-04-17 08:00:07+02:00,2026-04-17 07:57:17+02:00,2026-04-17 07:55:07+02:00,2026-04-17 07:52:57+02:00,,,,,,,,,,Aulnay-sous-Bois,20,2026-04-17 07:50:03.307792+02:00
EMMY29,EMMY,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,2026-04-17 08:30:31+02:00,2026-04-17 08:32:35+02:00,2026-04-17 08:34:42+02:00,2026-04-17 08:37:11+02:00,2026-04-17 08:39:02+02:00,2026-04-17 08:41:14+02:00,,2026-04-17 08:44:44+02:00,2026-04-17 08:46:19+02:00,2026-04-17 08:48:20+02:00,2026-04-17 08:50:11+02:00,,2026-04-17 08:52:57+02:00,2026-04-17 08:55:36+02:00,2026-04-17 08:57:16+02:00,2026-04-17 08:59:24+02:00,2026-04-17 09:01:11+02:00,2026-04-17 09:02:47+02:00,2026-04-17 09:05:22+02:00,2026-04-17 09:07:39+02:00,2026-04-17 09:09:13+02:00,2026-04-17 09:11:19+02:00,2026-04-17 09:13:39+02:00,2026-04-17 09:18:00+02:00,2026-04-17 09:23:10+02:00,2026-04-17 09:25:40+02:00,2026-04-17 09:28:50+02:00,2026-04-17 09:31:30+02:00,2026-04-17 09:33:40+02:00,2026-04-17 09:36:10+02:00,2026-04-17 09:39:30+02:00,2026-04-17 09:42:00+02:00,2026-04-17 09:44:20+02:00,2026-04-17 09:50:00+02:00,,,,,,Orsay Ville,32,2026-04-17 07:50:03.307792+02:00
STIN62,STIN,Robinson,,2026-04-17 08:10:42+02:00,2026-04-17 08:08:57+02:00,,,,,,,,,,,,,,,,,,2026-04-17 08:06:45+02:00,2026-04-17 08:04:12+02:00,2026-04-17 08:02:24+02:00,2026-04-17 08:00:16+02:00,2026-04-17 07:58:20+02:00,2026-04-17 07:56:23+02:00,2026-04-17 07:53:35+02:00,2026-04-17 07:51:47+02:00,2026-04-17 07:50:12+02:00,,,,,,,,,,,,,,,,,,,Luxembourg,11,2026-04-17 07:50:03.307792+02:00
