date_observation,direction,ecart_moyen,ecart_median,ecart_max
2026-04-15 22:40:05.360151,Sud,1.0833333333333333,0.5,4
2026-04-15 22:45:05.511137,Nord,1.8461538461538463,1.0,8
2026-04-15 22:45:05.511137,Sud,1.2727272727272727,1.0,5
2026-04-15 22:50:06.470887,Nord,2.0,1.0,6
2026-04-15 22:50:06.470887,Sud,1.3636363636363635,1.0,5
2026-04-15 22:55:04.609319,Nord,1.8,1.0,5
2026-04-15 22:55:04.609319,Sud,1.7272727272727273,1.0,4
2026-04-15 23:00:05.609110,Nord,1.5,1.0,4
2026-04-15 23:00:05.609110,Sud,2.111111111111111,2.0,5
2026-04-15 23:05:05.882324,Nord,2.142857142857143,2.0,5
2026-04-15 23:05:05.882324,Sud,2.0,1.0,5
2026-04-15 23:10:05.278457,Nord,1.125,1.0,4
2026-04-15 23:10:05.278457,Sud,2.2857142857142856,2.0,5
2026-04-15 23:15:05.064694,Nord,1.1428571428571428,1.0,4
2026-04-15 23:15:05.064694,Sud,2.8,3.0,5
2026-04-15 23:20:05.189862,Nord,1.4,1.0,4
2026-04-15 23:20:05.189862,Sud,2.3333333333333335,2.0,5
2026-04-15 23:25:04.354609,Nord,1.0,0.0,3
2026-04-15 23:25:04.354609,Sud,2.2,1.0,5
2026-04-15 23:30:05.506315,Nord,0.25,0.0,1
2026-04-15 23:30:05.506315,Sud,1.6666666666666667,1.0,4
2026-04-15 23:35:04.539360,Nord,0.0,0.0,0
2026-04-15 23:35:04.539360,Sud,1.0,0.0,4
2026-04-15 23:40:05.098468,Nord,0.0,0.0,0
2026-04-15 23:40:05.098468,Sud,0.8333333333333334,0.0,4
2026-04-15 23:45:05.659147,Nord,0.6,0.0,2
2026-04-15 23:45:05.659147,Sud,0.8,0.0,3
2026-04-15 23:50:05.928290,Nord,1.0,1.0,2
2026-04-15 23:50:05.928290,Sud,0.8,0.0,3
2026-04-15 23:55:06.425887,Nord,0.6,1.0,1
2026-04-15 23:55:06.425887,Sud,0.6666666666666666,0.0,3
2026-04-16 00:00:05.134756,Nord,0.25,0.0,1
2026-04-16 00:00:05.134756,Sud,0.8,0.0,3
2026-04-16 00:05:05.489048,Nord,0.3333333333333333,0.0,1
2026-04-16 00:05:05.489048,Sud,0.2,0.0,1
2026-04-16 00:10:05.417257,Nord,0.5,0.5,1
2026-04-16 00:10:05.417257,Sud,0.4,0.0,2
2026-04-16 00:15:06.268665,Nord,0.0,0.0,0
2026-04-16 00:15:06.268665,Sud,0.5,0.5,1
2026-04-16 00:20:04.444291,Nord,0.0,0.0,0
2026-04-16 00:20:04.444291,Sud,0.5,0.5,1
2026-04-16 00:25:05.368658,Nord,0.0,0.0,0
2026-04-16 00:25:05.368658,Sud,0.5,0.5,1
2026-04-16 00:30:05.800271,Nord,0.0,0.0,0
2026-04-16 00:30:05.800271,Sud,1.3333333333333333,1.0,3
2026-04-16 00:35:06.674809,Nord,0.0,0.0,0
2026-04-16 00:35:06.674809,Sud,0.3333333333333333,0.0,1
2026-04-16 00:40:04.949103,Nord,0.0,0.0,0
2026-04-16 00:40:04.949103,Sud,0.0,0.0,0
2026-04-16 00:45:06.527005,Nord,1.0,1.0,1
2026-04-16 00:45:06.527005,Sud,0.0,0.0,0
2026-04-16 00:50:05.190806,Nord,3.0,3.0,3
2026-04-16 00:50:05.190806,Sud,0.0,0.0,0
2026-04-16 00:55:04.757182,Sud,0.5,0.5,1
2026-04-16 01:00:04.782669,Sud,0.5,0.5,1
2026-04-16 01:05:05.022144,Sud,2.6666666666666665,0.0,8
2026-04-16 01:10:05.588534,Sud,2.6666666666666665,0.0,8
2026-04-16 01:15:04.956996,Sud,4.0,4.0,8
2026-04-16 01:20:04.770602,Sud,8.0,8.0,8
